id	event	name	photo	organization	position	sessions
rp14-speaker-2672	rp14	Franziska Nylen	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/franziska_picture.jpg	WEFOUND Worl Women Startups		
rp14-speaker-2673	rp14	Anja Wollenberg	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/rs6331_mg_7608-scr.jpg	MICT		
rp14-speaker-2674	rp14	Ludwig Kannicht	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/lu_e23206_mai2013-ludwig-portrait-sw-900px.jpg	Dark Horse Innovation	One of 30 Co-Founders	
rp14-speaker-2676	rp14	Clemens Poser	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/2741_fertig_9x13.jpg			
rp14-speaker-2678	rp14	Ruben Neugebauer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/portraits_ruben-online-2.jpg	Peng Collective	peng collective 	
rp14-speaker-2679	rp14	Dana Hoffmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/dana_klein.jpg	Südwest Presse	Redakteurin	
rp14-speaker-2681	rp14	Anne Roth	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/bloggersrights-fsa10.jpg	Tactical Tech	Researcher	
rp14-speaker-2682	rp14	Christine Kolbe	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/christinekolbe1.jpg	www.klugekonzepte.de		
rp14-speaker-2683	rp14	Maren Heltsche	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/maren_heltsche_300dpi.jpg	Speakerinnen	Product Manager & Developer	
rp14-speaker-2684	rp14	Ines  Pohl	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/bestesfotoaw090714-361.jpg	taz - "die tageszeitung"	Chief Editor	
rp14-speaker-2686	rp14	Jan Schwochow	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jan_schwochow_portrait.jpg	Golden Section Graphics GmbH	Geschäftsführer & Creative Director	
rp14-speaker-2687	rp14	Thorsten Witt	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/thorsten_witt.jpg	Wissenschaft im Dialog	Projektleiter	
rp14-speaker-2688	rp14	stef 	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/avatar_0.png			
rp14-speaker-2689	rp14	Alexa O'Brien	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/alexa_obrien.jpg			
rp14-speaker-2690	rp14	Juliane Schiemenz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/foto.juliane.schiemenz.jpg			
rp14-speaker-2691	rp14	Mey Lean  Kronemann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/meyleankronemann.jpg	*m		
rp14-speaker-2692	rp14	Anatol Itten	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/anatol_portrait.jpg	100 prozent erneuerbar stiftung	Senior Specialist Partizipation & Konfliktlösung	
rp14-speaker-2693	rp14	Charlotte Haunhorst	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/republica.jpg	jetzt.de 	Redakteurin	
rp14-speaker-2694	rp14	Daniel Fiene	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/danielfiene300.jpg	@fiene	RP ONLINE & DRadioWissen	
rp14-speaker-2695	rp14	Jonathan Henning	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jh_profile.jpg	GES	Head of Communications	
rp14-speaker-2696	rp14	Stefanie Söhnchen	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/stefanie_soehnchen.jpg	moovel GmbH		
rp14-speaker-2697	rp14	Jonathan Imme	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jonathan_headshot.jpg	Ignore Gravity	Co-Founder	
rp14-speaker-2698	rp14	Sebastian  Muschter	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/profile_pcture_sebastian_muschter_neu_portrait.jpg	McKinsey &amp; Company	Principal	
rp14-speaker-270	rp14	Indre Zetzsche	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/indre_by_antje_kroeger_klein_0.jpg	Director@IFOK	Bloggerin@M i MA	
rp14-speaker-2700	rp14	Claudia Brückner 	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_4296_kl.jpg	-		
rp14-speaker-2705	rp14	Jens Best	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/1326804165-r-528x370.jpg			
rp14-speaker-2706	rp14	Friederike John	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/rike.jpg			
rp14-speaker-2711	rp14	Vanessa Buth	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/flowerprofile.jpg	Trade School Berlin	Organisation	
rp14-speaker-2713	rp14	Katharina Moebus	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/km_passfoto_300.jpg	Trade School Berlin	Co-organizer	
rp14-speaker-2715	rp14	Laura Jefcoate	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/screen_shot_2014-05-06_at_6.18.41_pm.png	Trade School Berlin		
rp14-speaker-2717	rp14	Dirk Brengelmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/brengelmann_dpa.jpg	Auswärtiges Amt	Sonderbeauftragter für Cyber-Außenpolitik	
rp14-speaker-2722	rp14	Pranesh Prakash	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/white.png	The Centre for Internet and Society	Policy Director	
rp14-speaker-281	rp14	Paul Klimpel	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/paul_klimpel_sw_halbprofil.jpg	Internet&amp;Gesellschaft Collaboratory	Koordinator Kulturelles Erbe	
rp14-speaker-283	rp14	Friedemann Karig	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/fk.png			
rp14-speaker-285	rp14	Anett Gläsel-Maslov	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_0618.jpg	Metaio	Manager PR & Social Media 	
rp14-speaker-286	rp14	Jan C.  Rode 	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jcr_20110628_7922.jpg	Der Medienlotse 	Digitalberater und Journalist 	
rp14-speaker-290	rp14	Sven Trautwein	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/sven_trautwein-300x300.jpg	zwillingswelten	Blogger	
rp14-speaker-301	rp14	Hanne Asmussen	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_0746-klein2.jpg	Datenverantwortung.org		
rp14-speaker-303	rp14	Ole Reißmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/olereissmann.jpg	Spiegel Online	Redakteur	
rp14-speaker-306	rp14	Kathrin  Kaufmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/kathrin.xing_.jpg	Haruki	Beratung	
rp14-speaker-307	rp14	Annina Luzie Schmid	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/annina_1213.jpg	Utopianist		
rp14-speaker-316	rp14	Nanjira Sambuli	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/581613_393842494017594_295691506_n.jpeg	iHub Research	Research Manager	
rp14-speaker-318	rp14	Kixka Nebraska	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/profilagentin_kixka_2012.jpg	Die ProfilAgentin		
rp14-speaker-323	rp14	Constantin Alexander	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/1404-costa-bewerbungsfoto-2_0.jpg			
rp14-speaker-325	rp14	Marco Maas	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/foto_marco.jpg	OpenDataCity	Datenjournalist	
rp14-speaker-330	rp14	Sylke Gruhnwald	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/sgr.jpg	Neue Zürcher Zeitung	Team lead NZZ Data	
rp14-speaker-342	rp14	Nele Heise	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/2013-04-24_12.53.38-1_nele.jpg	Hans-Bredow-Institut Hamburg	Junior Researcher	
rp14-speaker-348	rp14	Andrea Meyer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/andrea_portraet1_4c_800kb.jpg			
rp14-speaker-356	rp14	Ninia Binias	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ninia_portraet.jpg	papagei.com GmbH	Social Media Managerin	
rp14-speaker-360	rp14	Sanjay Goel	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/me_1.jpg	Oximity	CEO and Co-Founder	
rp14-speaker-365	rp14	Thorsten Kamps	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/2013-08-24_22-52-12_-_arbeitskopie_2.jpg	ScienceEverybody		
rp14-speaker-368	rp14	Bernhard Pörksen	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/022r7105.jpg	Universität Tübingen	Professor für Medienwissenschaft	
rp14-speaker-373	rp14	Thomas Lohninger	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/fire-200kb.jpg	Digitale Gesellschaft		
rp14-speaker-375	rp14	Vivian Pein	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/xing1.jpg	Der Social Media Manager	Social Media Manager	
rp14-speaker-377	rp14	Moritz Metz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/moritzmetzsquare.jpg	Deutschlandradio	Reporter	
rp14-speaker-378	rp14	Florian Steglich	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/fst_userpic.png	NZZ Lab		
rp14-speaker-387	rp14	Kathrin Passig	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/republicafoto_square_flipped.jpg	Kulturindustrie	Rädchen im Getriebe	
rp14-speaker-392	rp14	Joel Dullroy	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/screen_shot_2014-04-09_at_13.03.26.png	European Freelancers Movement	Campaign Manager	
rp14-speaker-425	rp14	Stefan Holtel	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/30a_0224.jpg	brightONE	Knowledge Workplace Maverick	
rp14-speaker-428	rp14	Mathias Schindler	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_4820.jpg	Wikimedia Deutschland	Projektmanager	
rp14-speaker-429	rp14	Max Woodtli	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/max2009.jpg	Päd. Hochschule Thurgau / klick AG	Hochschuldozent	
rp14-speaker-432	rp14	Nele Tabler	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/nele_tabler_web_sw.jpg	Karnele		
rp14-speaker-438	rp14	Johanna Emge	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_5786.jpg	Online-Redakteurin		
rp14-speaker-440	rp14	Thorsten Feldmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/thorsten_feldmann-17.jpg	JBB Rechtsanwälte	Rechtsanwalt, Fachanwalt für Urheber- und Medienrecht, Partner	
rp14-speaker-451	rp14	Sebastian Wallroth	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/_2843_5x5_300dpi.jpg	GfK nurago GmbH	Technical Consultant	
rp14-speaker-452	rp14	Joerg Blumtritt	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jb_4.jpg	Datarella GmbH	CEO	
rp14-speaker-453	rp14	Tim Pritlove	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/tim_pritlove_2009_avatar_512x512.jpg	Metaebene Personal Media	Spezialexperte	
rp14-speaker-455	rp14	Michael Kreil	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/avatar.png	OpenDataCity	Data Scientist	
rp14-speaker-459	rp14	Ute Blindert	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ub_xing.jpg	Business Ladys	Speakerin, Trainerin, Autorin	
rp14-speaker-464	rp14	Claude  Migisha Kalisa	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/claude_migisha_kalisa-2_0.jpg	Freelancer Youth and ICT Innovation		
rp14-speaker-466	rp14	Martin Vesper	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/martin_vesper-300dpi-rgb.jpg	digitalSTROM AG	CEO	
rp14-speaker-472	rp14	Sebastian Horndasch	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/horndasch_klein.jpg	Wikimedia Deutschland e.V.	Projektmanager	
rp14-speaker-481	rp14	Susanne  Mierau	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/susanne_2013_klein.jpg			
rp14-speaker-491	rp14	Guido Brombach	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/guido_brombach.jpg	DGB Bildungswerk	Bildungsreferent	
rp14-speaker-500	rp14	Jenny-Louise Becker	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/respublica1.jpg	EN-PAZ	Gründerin	
rp14-speaker-502	rp14	Heiko Wichmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/portraet_2011.jpg	Software Engineer		
rp14-speaker-504	rp14	Jean Peters	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/513x513.png	Peng	none	
rp14-speaker-509	rp14	Shari Langemak	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/xlhealth_2.jpg	Medscape Deutschland	Editorial Director	
rp14-speaker-510	rp14	Martin Fischer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/nitramred_weida_316_20130831_800px.jpg	Staatsbürgerkunde-Podcast		
rp14-speaker-518	rp14	Eva Horn	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/photo_00095.jpg	Internetikone mit bunten Haaren		
rp14-speaker-529	rp14	Peter Troxler	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/image017_1.jpg	Square One Dr Peter Troxler		
rp14-speaker-531	rp14	Maik Wagner	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/maik_wagner_q.jpg	mcwiwa consulting	Chef	
rp14-speaker-538	rp14	Kai Schächtele	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_0027.jpg	Frey+Schächtele	Selbständig	
rp14-speaker-545	rp14	Jeffrey McGuire	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/invisible_me_0.jpg	Acquia	Open Source Evangelist	
rp14-speaker-546	rp14	Jens-Uwe Rumstich	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/dsc_0060-cd.jpg	AppNotize UG	CEO	
rp14-speaker-548	rp14	Cornelis Kater	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/10070_5_kater.jpg	Podcast Schöne Ecken	Podcaster, eLearning Koordinator	
rp14-speaker-549	rp14	Johnny West	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/johnny_west.jpg	OpenOil UG	Founder	
rp14-speaker-557	rp14	Inken Meyer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/meyola_profilbild.jpg	meyola / DMW	Artdirektorin und Projektmanagerin	
rp14-speaker-560	rp14	Jakob Jochmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/pxjakob.png	pixelcraftbooks	Communication Architect	
rp14-speaker-562	rp14	Elisabeth  Michelbach	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/20140311_153702_0.jpg	Universität Göttingen 	Literaturwissenschaftlerin 	
rp14-speaker-568	rp14	Linus Neumann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/newthinking-7.jpg			
rp14-speaker-569	rp14	Thomas Handorf	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/thomas.jpg	Webpgr	CEO	
rp14-speaker-570	rp14	Torsten Kleinz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ok2_5753.jpg			
rp14-speaker-574	rp14	Teresa Bücker	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/buecker4.jpg		Autorin	
rp14-speaker-586	rp14	Holm Friebe	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/holm_friebe_.jpg	Zentrale Intelligenz Agentur	CEO	
rp14-speaker-589	rp14	Frank Karlitschek	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/frank_gross_0.jpg	ownCloud.org	Project Founder	
rp14-speaker-591	rp14	David Ohrndorf	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/david_g_rep.jpg	WDR		
rp14-speaker-594	rp14	Stefan Domke	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/domke_portraet.jpg	Westdeutscher Rundfunk	Freier Autor (Online) für Projektentwicklung, Konzeption, Umsetzung, Projektsteuerung	
rp14-speaker-595	rp14	Britta Ullrich	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/kontakt_britta_660.png	XING AG // VizWorks.de	Senior UX Manager // Visual Trainer 	
rp14-speaker-597	rp14	Ralf Appelt	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ra-profile-mid2013_0.jpg	ralfappelt.de	Sketchnoter	
rp14-speaker-600	rp14	Djure Meinen	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_6946-2.jpg	50hz-Werkstatt f. Netzkommunikation	Inhaber	
rp14-speaker-601	rp14	Journelle  	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/journelle.jpg			
rp14-speaker-602	rp14	Maxim Loick	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/maximloick.jpeg			
rp14-speaker-613	rp14	Yoram Blumenberg	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/20120318-123932.e06-yrm_480px.png	BureauBlumenberg	art director and graphic designer	
rp14-speaker-619	rp14	Juliane Kirchner	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jk-2.png	Universität Erfurt	Wissenschaftliche Mitarbeiterin	
rp14-speaker-620	rp14	Yasmina Banaszczuk	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/3e5f783237e111e39ebd22000aaa21ed_8.jpg			
rp14-speaker-623	rp14	Cindy Roitsch	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/foto_cindy_roitsch_kopie.png	ZeMKI – Universität Bremen	Wissenschaftliche Mitarbeiterin – Doktorandin	
rp14-speaker-624	rp14	Joerg Heidrich	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/picture-415.jpg			
rp14-speaker-625	rp14	Doreen und Max Kröber	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ava.jpg	LetMeTalk		
rp14-speaker-627	rp14	Jürgen Kuri	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jk_ct1.png	Heise Zeitschriften Verlag	Stellv. Chefredakteur c't / heise online	
rp14-speaker-629	rp14	Marek Tuszynski	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/lg_controlledchaos.png	Tactical Tech	co-founder	
rp14-speaker-634	rp14	Florian Alexander Schmidt	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/f_schmidt_1024.jpg	Royal College of Art	PhD Candidate	
rp14-speaker-637	rp14	Moritz Hoffmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/977512_10152463743043475_1249965451_o.jpg			
rp14-speaker-638	rp14	Katarzyna Szymielewicz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ksz_photo.png	Panoptykon Foundation	President	
rp14-speaker-639	rp14	Charlotte Jahnz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/252320_3535379722502_2099025915_n.jpg			
rp14-speaker-640	rp14	Jens Scholz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/js_600x600b.jpg	jensscholz.com	Blogger, Consultant, Dings	
rp14-speaker-644	rp14	Niko Para	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/tumblr_mmcafh7q9m1qifj4no2_1280.jpg	Tactical Technology Collective	Developer	
rp14-speaker-656	rp14	Daniel Seitz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/image_3.jpg	mediale pfade.de	Medienpädagoge / Geschäftsführender Gesellschafter	
rp14-speaker-662	rp14	Ulrike Roth	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/rike_roth.jpeg	Universität Münster	Wissenschaftliche Mitarbeiterin	
rp14-speaker-665	rp14	Susanne Brandhorst	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/susanne_klein.jpg	HTW Berlin - GAME CHANGER	Professur für Komzept & Design	
rp14-speaker-670	rp14	Dan Weigl	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ruckerjay.jpg	Lunchbeat Hamburg	Gründer	
rp14-speaker-671	rp14	Ingrid Brodnig	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ingrid_brodnig.jpg	Falter	Ressortleiterin - Medien	
rp14-speaker-672	rp14	Tabea Grzeszyk	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/tabea.jpg	hostwriter	Co-Founder	
rp14-speaker-673	rp14	Fifa Finnsdottir	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/216f92a.jpg			
rp14-speaker-677	rp14	Silvio Heinze	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/silvio_heinze.jpg			
rp14-speaker-678	rp14	Lucie  Höhler	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/lucie_neu.jpg			
rp14-speaker-680	rp14	Julian Finn	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/julian.jpg			
rp14-speaker-686	rp14	Maya Indira Ganesh	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/orange.jpeg	Tactical Technology Collective	Programe Director	
rp14-speaker-697	rp14	Matthias Bauer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/m_ava_v3_1x1_lr.jpg			
rp14-speaker-700	rp14	Andreas Schmidt	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/as.png	Delft University of Technology	Researcher	
rp14-speaker-708	rp14	Jannis Kucharz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ichklapp.png			
rp14-speaker-715	rp14	Antonio De Pasquale	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/me_0.jpg	Frog	Senior Interaction Designer	
rp14-speaker-716	rp14	Jonas Westphal	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/jw300.jpg	@westphal	Analyse und Beratung zu digitaler Kommunikation	
rp14-speaker-717	rp14	Laura Sophie Dornheim	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/laura-dornheim-3013-c-paul-blau-2013-785x523.jpg	@schwarzblond		
rp14-speaker-719	rp14	Thomas Friese	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/img_0523.jpg			
rp14-speaker-721	rp14	Albrecht Radoslav	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/radoslav-albrecht.jpg	Bitbond.net	Founder & CEO	
rp14-speaker-730	rp14	Harald Klinke	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/harald_klinke_republica14.jpg	Universität Göttingen		
rp14-speaker-760	rp14	Henning Krieg	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/krieg2.jpg			
rp14-speaker-761	rp14	Stefan Greiner	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/2.4.jpg	TU Berlin	wissenschaftlicher Mitarbeiter	
rp14-speaker-763	rp14	Stefan Evertz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/se_square_1.jpg	Cortex digital	Berater	
rp14-speaker-771	rp14	Elmar Geese	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/300px-elmar.jpg			
rp14-speaker-772	rp14	Mario Behling	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/mario_behling.jpg	Freifunk	Blogger	
rp14-speaker-779	rp14	Zara  Rahman	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/zara_rahman_headshot_small.jpg	Open Knowledge Foundation	Open Development Toolkit Lead	
rp14-speaker-781	rp14	Stefan Kaufmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/4qlrt.jpg	datalove ulm	missionary	
rp14-speaker-784	rp14	Becky Kazansky	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/pdf_0.png	Tactical Tech	Privacy & Digital Security Researcher	
rp14-speaker-785	rp14	Helene Hahn	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/helene_hahn.jpg	Open Knowledge Foundation DE	Projektleitung I Coding Da Vinci - Der Kultur-Hackathon	
rp14-speaker-789	rp14	Peggy Sylopp	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/peggysylopp2.jpg			
rp14-speaker-790	rp14	Rahel Kraska	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/rahelkraska2.png	Soundtrack fürs Leben	Artist I Lecturer I Entrepreneur	
rp14-speaker-794	rp14	Gili Vidan	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/gvidan.png	Oxford Internet Institute	MSc Student	
rp14-speaker-795	rp14	Lilas  Guevara-Duvernois	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ld_oii.jpg	Oxford Internet Institute	MSc Student	
rp14-speaker-796	rp14	Laura  Licari	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/laura_licari_frog.png	Frog 	Senior Visual Designer	
rp14-speaker-797	rp14	Herbert Braun	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/2010-10-18_14.44.30.jpg			
rp14-speaker-799	rp14	Hilli Knixibix	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/image_6.jpg			
rp14-speaker-801	rp14	Walter Palmetshofer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/vav_sky3.jpg	FU Berlin	Research	
rp14-speaker-808	rp14	Magdalena Reiter	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/01img_3606.jpg			
rp14-speaker-811	rp14	Heba Amin	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/hebarepublica.jpg			
rp14-speaker-819	rp14	Ulrike Langer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ulrike_langer.jpg	medialdigital	Journalistin	
rp14-speaker-820	rp14	Maximilian  Hösl	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/hosl_maximilian_wzb.jpg	WZB	Research fellow	
rp14-speaker-824	rp14	Thomas Gegenhuber	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/foto_thomas.jpg	JKU Linz	ÖAW DOC-Team-Stipendiat	
rp14-speaker-828	rp14	Daniel  Guagnin	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/me-sw.jpg	TU Berlin	Research associate	
rp14-speaker-833	rp14	Linnea Riensberg	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/linnea_klein.jpg	Publixphere e.V.	Projektleiterin	
rp14-speaker-840	rp14	Ansgar Koreng	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/foto_koreng_ansgar.jpg	JBB Rechtsanwälte	Rechtsanwalt	
rp14-speaker-842	rp14	Lisa Altmeier	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/lisa_altmeier.jpg	Crowdspondent		
rp14-speaker-847	rp14	Stefanie Aßmann	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/bildschirmfoto_2014-01-31_um_11.10.43.png			
rp14-speaker-849	rp14	Kaustubh Srikanth	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/houndbee-republica2014.jpg	Tactical Technology Collective	Head of Technology	
rp14-speaker-853	rp14	Maria Schröder	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/schroeder_2010.jpg	Jugend hackt	Projektleiterin	
rp14-speaker-854	rp14	Jörn Schultz	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/91cf331adf8394cccd7b0de55dd5cec1c634b325.jpg			
rp14-speaker-857	rp14	Katrin Rönicke	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/kadda_klein.jpg	Frau Lila	Gründerin	
rp14-speaker-860	rp14	Wibke Ladwig	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/ladwig_web.jpg	Sinn &amp; Verstand Kommunikation	Chefin	
rp14-speaker-861	rp14	Kirsten Fiedler	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/kirstenfiedler.jpg	European Digital Rights	Managing Director	
rp14-speaker-864	rp14	Dana Trometer	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/dana-trometer.jpg	Tarmak Media	Executive Producer	
rp14-speaker-876	rp14	Oxblood Ruffin	http://re-publica.de/sites/14.re-publica.de/files/media/pictures/oxblood_no-tie_5x4cm-300dpi_copy.jpg	Centre for Internet &amp; Society	Director, Cybersecurity Film	
